Sensor Name, Location, Insect Type, Capture Timestamp (UTC), Temperature (C), Humidity (%), Lat, Lng
FS-326, USDA, NOW, 2020-08-08T12:35:29.2700000, 15.14, 91.08, , 
FS-326, USDA, NOW, 2020-08-08T12:41:28.8960000, 15.08, 91.44, , 
FS-326, USDA, NOW, 2020-08-08T13:43:12.5540000, 17.14, 83.88, , 
FS-326, USDA, NOW, 2020-08-09T12:14:30.0970000, 16.20, 88.27, , 
FS-326, USDA, NOW, 2020-08-09T12:17:01.0320000, 16.17, 88.26, , 
FS-326, USDA, NOW, 2020-08-09T12:19:22.6510000, 16.13, 87.62, , 
FS-326, USDA, NOW, 2020-08-09T12:21:36.7330000, 16.10, 88.44, , 
FS-326, USDA, NOW, 2020-08-09T12:24:27.9990000, 16.08, 86.61, , 
FS-326, USDA, NOW, 2020-08-09T12:30:48.6200000, 16.09, 85.60, , 
FS-326, USDA, NOW, 2020-08-09T12:41:44.8900000, 16.23, 84.15, , 
FS-326, USDA, NOW, 2020-08-09T12:45:18.4260000, 16.32, 83.28, , 
FS-326, USDA, NOW, 2020-08-10T12:14:32.1570000, 16.69, 86.42, , 
FS-326, USDA, NOW, 2020-08-10T12:22:19.4460000, 16.63, 86.09, , 
FS-326, USDA, NOW, 2020-08-10T12:25:18.7140000, 16.60, 86.00, , 
FS-326, USDA, NOW, 2020-08-10T12:30:50.5200000, 16.56, 86.30, , 
FS-326, USDA, NOW, 2020-08-10T12:32:51.7890000, 16.54, 86.60, , 
FS-326, USDA, NOW, 2020-08-10T12:39:00.3250000, 16.51, 87.18, , 
FS-326, USDA, NOW, 2020-08-10T12:41:39.4000000, 16.48, 87.65, , 
FS-326, USDA, NOW, 2020-08-10T12:44:29.3660000, 16.41, 87.97, , 
FS-326, USDA, NOW, 2020-08-10T13:45:52.8510000, 18.32, 82.66, , 
FS-326, USDA, NOW, 2020-08-10T13:59:23.1450000, 20.61, 76.12, , 
FS-326, USDA, NOW, 2020-08-11T12:15:34.1910000, 16.46, 90.85, , 
FS-326, USDA, NOW, 2020-08-11T12:38:28.2840000, 16.58, 86.00, , 
FS-326, USDA, NOW, 2020-08-11T12:43:53.5500000, 16.56, 87.78, , 
FS-326, USDA, NOW, 2020-08-11T12:47:47.1740000, 16.53, 88.56, , 
FS-326, USDA, NOW, 2020-08-11T12:55:03.9790000, 16.43, 88.66, , 
FS-326, USDA, NOW, 2020-08-11T12:58:07.2480000, 16.38, 85.25, , 
FS-326, USDA, NOW, 2020-08-11T13:35:37.9450000, 16.77, 89.56, , 
FS-326, USDA, NOW, 2020-08-11T13:42:20.5420000, 17.52, 87.45, , 
FS-326, USDA, NOW, 2020-08-12T10:56:41.4040000, 17.43, 92.39, , 
FS-326, USDA, NOW, 2020-08-12T11:06:46.8420000, 17.30, 92.70, , 
FS-326, USDA, NOW, 2020-08-12T11:50:34.1090000, 16.92, 91.19, , 
FS-326, USDA, NOW, 2020-08-12T11:53:09.6440000, 16.92, 91.67, , 
FS-326, USDA, NOW, 2020-08-12T12:08:20.1560000, 17.14, 89.78, , 
FS-326, USDA, NOW, 2020-08-12T12:22:49.6910000, 17.45, 87.30, , 
FS-326, USDA, NOW, 2020-08-12T12:36:43.9780000, 17.23, 88.48, , 
FS-326, USDA, NOW, 2020-08-12T12:45:38.2460000, 17.33, 88.00, , 
FS-326, USDA, NOW, 2020-08-12T13:50:41.8090000, 19.04, 83.40, , 
FS-326, USDA, NOW, 2020-08-12T13:54:35.5030000, 19.83, 80.86, , 
FS-326, USDA, NOW, 2020-08-13T12:26:19.3410000, 17.53, 85.60, , 
FS-326, USDA, NOW, 2020-08-13T12:28:27.2750000, 17.49, 85.25, , 
FS-326, USDA, NOW, 2020-08-13T12:30:36.5940000, 17.49, 85.39, , 
FS-326, USDA, NOW, 2020-08-13T12:33:01.7690000, 17.46, 85.63, , 
FS-326, USDA, NOW, 2020-08-13T12:36:06.7900000, 17.43, 86.17, , 
FS-326, USDA, NOW, 2020-08-13T12:39:39.4030000, 17.46, 85.72, , 
FS-326, USDA, NOW, 2020-08-13T12:45:04.4560000, 17.45, 85.15, , 
FS-326, USDA, NOW, 2020-08-13T12:47:06.0740000, 17.47, 85.69, , 
FS-326, USDA, NOW, 2020-08-13T12:50:08.5750000, 17.46, 86.14, , 
FS-326, USDA, NOW, 2020-08-14T11:49:32.6850000, 19.55, 89.33, , 
FS-326, USDA, NOW, 2020-08-14T12:15:23.7780000, 19.43, 90.22, , 
FS-326, USDA, NOW, 2020-08-14T12:28:49.1240000, 19.36, 90.02, , 
FS-326, USDA, NOW, 2020-08-14T14:03:20.7020000, 18.72, 85.50, , 
FS-326, USDA, NOW, 2020-08-15T12:25:07.5770000, 19.43, 81.07, , 
FS-326, USDA, NOW, 2020-08-15T12:30:45.7380000, 19.38, 82.20, , 
FS-326, USDA, NOW, 2020-08-15T12:33:26.3690000, 19.31, 82.80, , 
FS-326, USDA, NOW, 2020-08-15T12:36:02.2450000, 19.27, 82.58, , 
FS-326, USDA, NOW, 2020-08-15T12:46:33.1290000, 19.17, 82.89, , 
FS-326, USDA, NOW, 2020-08-15T12:49:15.0180000, 19.16, 82.40, , 
FS-326, USDA, NOW, 2020-08-15T13:53:54.2080000, 20.69, 81.62, , 
FS-326, USDA, NOW, 2020-08-15T13:56:04.0350000, 21.21, 79.26, , 
FS-326, USDA, NOW, 2020-08-16T12:17:13.6680000, 21.18, 95.40, , 
FS-326, USDA, NOW, 2020-08-16T12:20:23.4720000, 21.22, 95.86, , 
FS-326, USDA, NOW, 2020-08-16T12:37:25.8340000, 21.32, 96.69, , 
FS-326, USDA, NOW, 2020-08-16T12:49:59.9140000, 21.32, 97.40, , 
FS-326, USDA, NOW, 2020-08-20T12:44:28.8100000, 16.64, 80.56, , 
FS-326, USDA, NOW, 2020-08-20T12:46:43.0930000, 16.61, 81.37, , 
FS-326, USDA, NOW, 2020-08-20T12:48:46.6290000, 16.64, 82.56, , 
FS-326, USDA, NOW, 2020-08-20T12:51:38.7070000, 16.65, 83.61, , 
FS-326, USDA, NOW, 2020-08-20T12:54:46.2410000, 16.64, 81.80, , 
FS-326, USDA, NOW, 2020-08-20T13:06:23.0510000, 16.56, 79.10, , 
FS-326, USDA, NOW, 2020-08-23T12:25:31.2460000, 18.35, 92.84, , 
FS-326, USDA, NOW, 2020-08-23T12:45:47.5160000, 18.14, 91.12, , 
FS-326, USDA, NOW, 2020-08-24T12:26:22.7520000, 18.31, 92.61, , 
FS-326, USDA, NOW, 2020-08-24T13:04:43.0220000, 17.86, 92.42, , 
FS-326, USDA, NOW, 2020-08-24T13:09:15.0690000, 17.87, 92.81, , 
FS-326, USDA, NOW, 2020-08-25T12:39:45.0410000, 18.90, 92.72, , 
FS-326, USDA, NOW, 2020-08-25T12:42:26.3090000, 18.87, 92.69, , 
FS-326, USDA, NOW, 2020-08-26T12:27:54.5100000, 18.38, 91.26, , 
FS-326, USDA, NOW, 2020-08-27T11:37:56.5260000, 16.26, 80.71, , 
FS-326, USDA, NOW, 2020-08-27T11:41:33.3300000, 16.22, 81.52, , 
FS-326, USDA, NOW, 2020-08-27T12:49:40.7280000, 15.55, 86.24, , 
FS-326, USDA, NOW, 2020-08-27T13:56:11.6050000, 16.05, 85.28, , 
FS-326, USDA, NOW, 2020-08-29T12:17:53.1020000, 15.10, 87.80, , 
FS-326, USDA, NOW, 2020-08-29T12:53:54.9060000, 14.83, 85.44, , 
FS-326, USDA, NOW, 2020-08-29T12:57:04.3330000, 14.75, 85.19, , 
FS-326, USDA, NOW, 2020-08-29T12:59:39.4100000, 14.69, 84.04, , 
FS-326, USDA, NOW, 2020-08-29T13:12:44.2370000, 14.65, 86.47, , 
FS-326, USDA, NOW, 2020-08-31T12:50:19.6760000, 16.27, 85.74, , 
FS-326, USDA, NOW, 2020-08-31T12:55:41.9990000, 16.25, 86.98, , 
FS-326, USDA, NOW, 2020-08-31T12:57:49.3130000, 16.22, 87.27, , 
FS-326, USDA, NOW, 2020-09-01T12:41:25.0310000, 14.66, 91.77, , 
FS-326, USDA, NOW, 2020-09-02T11:32:51.9910000, 15.13, 94.83, , 
FS-326, USDA, NOW, 2020-09-04T11:48:47.0520000, 15.55, 92.79, , 
FS-326, USDA, NOW, 2020-09-04T11:53:13.6780000, 15.50, 92.69, , 
FS-326, USDA, NOW, 2020-09-04T12:22:13.5590000, 15.15, 92.62, , 
FS-326, USDA, NOW, 2020-09-04T13:24:31.4480000, 15.20, 90.51, , 
FS-326, USDA, NOW, 2020-09-05T11:39:18.1350000, 16.38, 88.07, , 
FS-326, USDA, NOW, 2020-09-05T11:56:19.6710000, 16.32, 88.47, , 
FS-326, USDA, NOW, 2020-09-05T12:00:55.0010000, 16.26, 88.84, , 
FS-326, USDA, NOW, 2020-09-05T12:10:31.2720000, 16.22, 90.37, , 
FS-326, USDA, NOW, 2020-09-05T12:28:29.1560000, 15.96, 89.38, , 
FS-326, USDA, NOW, 2020-09-05T12:37:43.2860000, 16.00, 88.32, , 
FS-326, USDA, NOW, 2020-09-05T12:44:46.5660000, 16.00, 87.59, , 
FS-326, USDA, NOW, 2020-09-05T12:53:51.8340000, 16.02, 87.22, , 
FS-326, USDA, NOW, 2020-09-05T12:56:43.1060000, 16.05, 87.48, , 
FS-326, USDA, NOW, 2020-09-05T12:59:12.3740000, 16.09, 88.52, , 
FS-326, USDA, NOW, 2020-09-05T13:09:44.6430000, 16.10, 87.68, , 
FS-326, USDA, NOW, 2020-09-05T13:12:09.1860000, 16.10, 87.42, , 
FS-326, USDA, NOW, 2020-09-05T13:16:21.4550000, 16.10, 87.95, , 
FS-326, USDA, NOW, 2020-09-06T11:06:32.1560000, 18.97, 84.28, , 
FS-326, USDA, NOW, 2020-09-06T11:18:15.1280000, 19.04, 84.44, , 
FS-326, USDA, NOW, 2020-09-06T11:56:57.6660000, 18.80, 83.71, , 
FS-326, USDA, NOW, 2020-09-06T12:47:20.5690000, 18.36, 86.67, , 
FS-326, USDA, NOW, 2020-09-07T09:29:25.5890000, 18.83, 89.66, , 
FS-326, USDA, NOW, 2020-09-07T09:48:33.1260000, 18.64, 89.77, , 
FS-326, USDA, NOW, 2020-09-07T09:50:46.3940000, 18.62, 89.25, , 
FS-326, USDA, NOW, 2020-09-07T10:07:34.6650000, 18.44, 89.76, , 
FS-326, USDA, NOW, 2020-09-07T10:16:42.2010000, 18.40, 88.65, , 
FS-326, USDA, NOW, 2020-09-07T10:38:13.1560000, 18.21, 90.20, , 
FS-326, USDA, NOW, 2020-09-07T10:49:19.5100000, 18.03, 87.90, , 
FS-326, USDA, NOW, 2020-09-07T10:58:55.0460000, 17.91, 87.43, , 
FS-326, USDA, NOW, 2020-09-07T11:34:09.3140000, 18.28, 85.59, , 
FS-326, USDA, NOW, 2020-09-07T11:49:05.8510000, 18.01, 87.91, , 
FS-326, USDA, NOW, 2020-09-07T11:52:34.9340000, 17.87, 89.22, , 
FS-326, USDA, NOW, 2020-09-07T11:55:06.4700000, 17.81, 89.50, , 
FS-326, USDA, NOW, 2020-09-07T11:58:38.4350000, 17.76, 89.79, , 
FS-326, USDA, NOW, 2020-09-07T12:01:19.5920000, 17.69, 87.69, , 
FS-326, USDA, NOW, 2020-09-07T12:08:13.2990000, 17.62, 90.16, , 
FS-326, USDA, NOW, 2020-09-07T12:10:35.1040000, 17.56, 90.64, , 
FS-326, USDA, NOW, 2020-09-07T12:17:58.4480000, 17.49, 89.19, , 
FS-326, USDA, NOW, 2020-09-07T12:25:29.8040000, 17.47, 89.94, , 
FS-326, USDA, NOW, 2020-09-07T12:28:30.3410000, 17.42, 89.55, , 
FS-326, USDA, NOW, 2020-09-07T12:32:30.6090000, 17.39, 88.49, , 
FS-326, USDA, NOW, 2020-09-07T12:34:35.4700000, 17.40, 89.08, , 
FS-326, USDA, NOW, 2020-09-08T08:47:08.0280000, 18.75, 85.20, , 
FS-326, USDA, NOW, 2020-09-08T09:11:23.2020000, 18.47, 86.48, , 
FS-326, USDA, NOW, 2020-09-08T11:20:13.5930000, 17.59, 87.06, , 
FS-326, USDA, NOW, 2020-09-08T11:28:52.6740000, 17.32, 88.51, , 
FS-326, USDA, NOW, 2020-09-08T11:38:05.0190000, 17.11, 88.70, , 
FS-326, USDA, NOW, 2020-09-08T11:51:35.8350000, 17.09, 90.49, , 
FS-326, USDA, NOW, 2020-09-08T12:12:50.6390000, 17.25, 89.24, , 
FS-326, USDA, NOW, 2020-09-08T12:15:31.1520000, 17.23, 89.32, , 
FS-326, USDA, NOW, 2020-09-08T12:25:00.9640000, 17.16, 85.60, , 
FS-326, USDA, NOW, 2020-09-08T12:28:39.7720000, 17.16, 88.13, , 
FS-326, USDA, NOW, 2020-09-08T12:30:46.2030000, 17.12, 87.13, , 
FS-326, USDA, NOW, 2020-09-09T11:53:16.2360000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-09T13:07:01.6470000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-14T10:43:49.5210000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-16T09:02:49.8430000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-16T09:19:23.1920000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-16T09:21:58.9380000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T09:21:22.2250000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T10:21:46.6900000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T10:26:22.7600000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T10:29:35.6260000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T10:32:06.4920000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T10:40:38.0750000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T10:48:36.5380000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T10:51:40.4090000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T11:26:27.2760000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T11:28:36.4760000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T11:33:15.0780000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T11:48:41.9460000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T11:58:26.6790000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T12:01:32.4150000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T12:07:28.3700000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T12:41:40.2370000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T12:46:48.3270000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T12:53:59.0590000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T12:56:03.0140000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T12:59:45.6590000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T13:02:22.0780000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T13:04:56.5510000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T13:07:11.7960000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T13:09:40.7320000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T13:14:33.4290000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-17T13:25:16.2970000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-18T09:31:06.2330000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-18T10:42:11.6950000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-18T11:48:28.6850000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-18T12:44:10.2870000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-18T12:53:53.1630000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-18T12:57:42.8960000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-19T10:47:07.1940000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-19T11:06:05.9230000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-19T11:12:45.2650000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-19T11:53:16.0230000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T08:11:46.9830000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T08:15:06.5980000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T08:36:08.2140000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T08:38:08.6830000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T08:40:27.0840000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T08:54:05.2470000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T08:56:48.9800000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T09:02:46.5800000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T09:05:50.2130000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T09:08:47.8090000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T09:55:55.9460000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T10:43:41.4160000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T10:46:15.1490000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T10:51:39.3500000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T10:56:58.2150000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T11:03:48.3410000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T11:08:24.8160000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T11:10:26.2910000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T11:14:01.3050000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T11:16:59.6590000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T11:19:00.6750000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T11:22:01.1390000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T11:24:11.5640000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T11:27:54.7880000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T11:32:37.3270000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T11:36:02.0580000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T12:49:32.7800000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T12:51:59.3610000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T12:54:21.6950000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T12:56:54.1860000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T12:59:10.3240000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T13:03:46.2580000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-20T13:10:56.8570000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T06:29:32.8390000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T07:18:18.4710000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T09:01:42.0010000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T09:20:14.8680000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T09:24:28.5550000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T09:28:03.0190000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T09:32:13.2440000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T09:41:34.8430000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T09:47:57.0560000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T09:54:30.9220000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T10:05:28.5200000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T10:08:05.4620000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T10:10:20.4050000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T10:16:01.0890000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T10:18:21.4300000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T10:30:32.0300000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T10:32:33.8280000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T10:34:59.0510000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T10:41:23.3200000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T10:44:48.1290000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T10:46:49.1540000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T10:52:55.3550000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T10:56:12.3070000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T10:58:12.3130000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T11:01:05.7820000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T11:07:24.6080000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T11:10:11.2170000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T11:17:54.8130000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T11:21:02.0250000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T11:23:32.9520000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T11:31:07.5540000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T11:33:37.2290000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T11:36:31.7940000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T11:40:11.6080000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T11:42:25.3500000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T11:46:28.8170000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T11:49:36.4160000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T11:53:32.3790000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T11:55:32.8010000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T11:58:43.4020000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T12:07:33.4850000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T12:10:00.3530000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T12:13:06.0890000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T12:15:57.2910000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T12:20:14.6750000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T12:22:26.8410000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T12:25:17.1800000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T12:29:08.9830000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T12:34:53.4490000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T12:37:17.1810000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T12:39:22.6530000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T12:41:30.9570000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T12:44:53.5560000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T12:49:20.6440000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T13:05:13.5400000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T13:08:54.4060000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T13:10:54.6100000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T13:20:27.8190000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-21T13:23:46.4230000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T09:15:08.2630000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T09:33:15.1330000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T09:48:37.5360000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T09:54:54.0070000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T09:57:49.6180000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T10:12:55.5140000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T10:20:07.7280000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T10:24:07.4650000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T10:32:08.1980000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T10:40:08.5330000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T10:54:31.3990000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T10:56:46.2350000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T10:59:38.5880000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T11:03:36.0600000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T11:22:50.2700000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T11:33:55.0980000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T11:36:22.7000000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T11:45:26.3050000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T12:22:51.9050000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T12:32:13.0000000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T12:50:27.3010000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T13:02:56.6360000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T13:04:58.8600000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T13:08:38.5940000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T13:10:39.3310000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T13:14:48.1980000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T13:18:22.5390000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-22T13:24:29.2360000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T09:02:09.3870000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T09:04:12.0890000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T09:26:04.9560000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T09:30:25.0790000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T09:40:48.3600000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T09:54:27.0960000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T10:11:27.9660000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T10:16:20.8330000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T10:20:48.7070000, -1.00, -1.00, , 
FS-326, USDA, NOW, 2020-09-23T10:33:06.4020000, -1.00, -1.00, , 
